title,summary,tags,topic,confidence,low_confidence,compression_ratio,original_length,summary_length
Modi may travel to Europe in May for India-Nordic Summit," Prime Minister Narendra Modi will travel to Europe for the India-Nordic Summit in Oslo, Norway, next month . The Indian government and Nordic countries — which includes Norway, Sweden, Finland, Denmark and Iceland — have been discussing scheduling Modi’s visit since early this year . The major topic of discussion is expected to be the impact of the war in West Asia .",modi|2022|arctic|scheduling|invited,Politics,0.4443,True,0.1683,2198,370
Rail corridor for Odisha bauxite mines days after tribal-police clash, Centre has notified a dedicated rail corridor for the Sijimali and Kutrumali mines . The objective of the special railway project is to strengthen mineral evacuation and improve logistics connectivity to bauxite reserves . The notification came days after a violent clash broke out between tribals and police over the construction of a 3.5-km approach road .,bauxite|sijimali|ranges|protesting|connectivity,Business,0.334,True,0.2331,1540,359
"‘Won’t bow to terror’: President, PM pay homage to Pahalgam attack victims"," President Droupadi Murmu said the country remains resolute in its determination to defeat terrorism everywhere in all its forms . Prime Minister Narendra Modi, union ministers and leaders of different political parties paid homage to the victims . Defence Minister Rajnath Singhalso took to social media, saying, “We will never forget those wounds inflicted on our nation”",terrorism|ministerrajnath|condolences|resolute|lop,Politics,0.4947,True,0.1455,2563,373
"Rajnath in Germany: Defence cooperation pacts inked, talks held"," Defence Minister Rajnath Singh inked and exchanged the Defence Industrial Cooperation Roadmap and Implementing Arrangement for Cooperation in UN Peacekeeping Training . Singh is on an official three-day visit to Berlin, where he interacted with the Indian community and addressed German parliamentarians . Singh also visited the TKMS submarine building facility in Kiel, accompanied by Boris Pistorius .",peacekeeping|rajnath|tkms|reaffirmed|tangible,Technology,0.3847,True,0.169,2391,404
Air raid blackout exercises announced in parts of Kashmir Valley," The mock drills will be conducted by J-K’s Civil Defence for “emergency preparedness and safety training” The Deputy Commissioner (DCs) of Kupwara, Anantnag and Ganderbal have issued public notices asking people to switch off lights in the evening on drill days .",blackout|jammu|preparedness|notices|exercise,Technology,0.2918,True,0.1255,2104,264
Sluggish wheat procurement in Madhya Pradesh drags down India’s Central pool sourcing by 16%," Overall wheat procurement in the country has been significantly lower during the ongoing rabi marketing season 2026-27 as compared to last year . MP is the second biggest contributor to the Central pool maintained by the government to distribute food grain under the National Food Security Act, 2013 .",wheat|haryana|procurement|ministershivraj|135,Politics,0.3216,True,0.0827,3651,302
Goa row: YouTuber’s brother held over remarks on St Francis Xavier; LOC out for Gautam Khattar," Gautam Khattar was booked for allegedly hurting religious sentiments with derogatory remarks against St Francis Xavier . Goa Police arrested his brother, Madhav, from Uttarakhand, on Wednesday . Police said he had accompanied his brother to the event and recorded and broadcast the speech .",gautam|journalist|intervened|st|added,Technology,0.2833,True,0.1035,2811,291
"She had declined his proposals. Days later, her 11-year-old son was found dead"," Shivraj Rajak was found with his throat slit inside his home after police broke open the door following a missing child report . Mathura Rajak, 45, who ran a nearby ironing shop, was arrested the next evening after locking his home and shop and switching off his phone . The family said they had faced persistent pressure, threats and a confrontation a day before the murder .",shivraj|forensic|badal|neighbour|broke,Business,0.2652,True,0.1923,1960,377
"Tamil Nadu Election 2026: Check date and time for voting, poll results, and other details"," On April 23rd, Tamil Nadu will conduct its Assembly elections in a single phase . Voters from 234 constituencies will elect a representative for the 17th Legislative Assembly . The counting is scheduled to take place on May 4th, 2026 . Adults above the age of eighteen, male, female, and third gender are eligible to vote .",elections|nadu|thetamil|17th|requirements,Politics,0.6026,False,0.1615,2006,324
"Pahalgam terror attack: US, EU express solidarity with India in fight against terror", US Ambassador to India Sergio Gor paid tribute to the victims of the Pahalgam terror attack . The European Union and its 27 member states reaffirmed their unwavering support for India . The EU delegation also emphasised its solidarity with the grieving families and the Indian government . Argentina’s Ambassador Mariano Caucino also posted on X .,terrorism|ambassador|mourn|anniversary|reaffirmed,Politics,0.3241,True,0.22,1582,348
"How to check your name on voter list ahead of Tamil Nadu Elections 2026, West Bengal Phase 1 polls"," Election Commission of India has enabled online tools to help voters verify registration . Voters can access the electoral roll through the official portal of the Election Commission (https://voters.eci.gov.in/) Tamil Nadu will vote in a single phase on April 23across all 234 constituencies . West Bengal will also enter Phase 1 of its Assembly elections, covering 152 constituencies, with the second phase scheduled for April 29 .",polling|bengal|registration|phase|inconvenience,Politics,0.2896,True,0.1519,2851,433
Govt rejects claims Indian oil tanker fired at by Iran had paid to cross Hormuz, The government has categorically dismissed speculation that the captain of Sanmar Herald tried to secure safe passage for the vessel by paying individuals who claimed to represent the Islamic Revolutionary Guard Corps (IRGC) navy . The Indian government has stated on multiple occasions that none of the Indian vessels have paid any toll to cross the Strait of Hormuz . Iran had announced that the Strait would be completely open for commercial vessels for the remainder of the US-Iran ceasefire .,tanker|irgc|flagged|ceasefire|confirmed,Business,0.3407,True,0.0975,5106,498
"India may play role in bringing peace… can’t rule it out, says Rajnath", Defence Minister Rajnath Singh made the comments during an interaction with the Indian community on Tuesday in Berlin . Singh said India was the least affected country in the West Asia crisis . He said neither the US nor Iran considers India an enemy because of India’s balanced approach towards the crisis .,kabhi|stability|initiating|jaante|know,Politics,0.4385,True,0.0735,4205,309
"Temple row erupts in Kerala after bhajan group sings Christian hymn, sparks debate on faith and harmony"," Nandagovindam Bhajans sang a Christian hymn at Sri Mahavishnu temple in Kottayam, Kerala . Right-wing groups slammed the performance of the hymn in a political row . The temple backed the group, saying Hindus and Christians live in harmony in the village .",temples|sing|sentiments|vembinkulangara|purportedly,Politics,0.3571,True,0.0786,3269,257
"Freebies worth over Rs 1,000 crore seized in Bengal, Tamil Nadu: EC"," Authorities seize cash, liquor, drugs, precious metals and other freebies in connection with West Bengal and Tamil Nadu Assembly elections . Freebies worth a total of Rs 1,072.13 crore had been seized until Wednesday, starting from February 26 . The EC had announced elections in West Bengal, Tamil Nadu, Puducherry, Kerala and Assam on March 15 .",crore|freebies|seizures|andtamil|deployed,Politics,0.4455,True,0.1803,1930,348
"No marriage during course? Backlash forces Bihar nursing school to scrap notice, probe on"," General Nursing and Midwifery (GNM) training school in Bihar’s Hathua advised students not to marry during the academic session . The notice was treated as an official directive, triggering confusion and pushback from students and families, with several objecting to its wording . Principal Mansi Singh said the notice had been misinterpreted and stemmed from persistent attendance issues .",marrying|bihar|objections|students|notice,Politics,0.3649,True,0.1789,2186,391
"BJD protests voter roll ‘deletions’; flags risk to 9.8 lakh names, says migrants most vulnerable"," Around 9.8 lakh names have been identified for potential deletion during the elector mapping exercise in Odisha ahead of the Special Intensive Revision (SIR) exercise . The Biju Janata Dal (BJD) has raised serious concerns over ‘potential large-scale disenfranchisement’ of eligible voters . Naveen Patnaik-led party staged a protest outside the office of the Chief Electoral Officer, Odisha .",odisha|disenfranchisement|deletions|enrolled|ceo,Politics,0.4264,True,0.146,2699,394
Manipur moves toward resettlement of displaced persons: Panel assesses community assets’ plan," Manipur has seen around 58,821 people displaced amid clashes between Meitei and Kuki-Zo communities since May 3, 2023 till March 30 this year . The latest proposal aims to foster self-sustaining habitats, addressing long-term needs in relief camps now transitioning to permanent settlements .",manipur|sfc|2025|statebudgetfor|reconstituted,Politics,0.3068,True,0.1382,2120,293
